id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
KR-102239398-B1,System and method for detecting replay attacks ,"????? ? ?????? ??., ???.",??? ??,29/12/2018,29/12/2018,13/04/2021,13/04/2021,https://patents.google.com/patent/KR102239398B1/en,https://patentimages.storage.googleapis.com/7a/ae/6a/9e945646dfc7c3/112019053665515-pct00001.png
KR-20190098752-A,Blockchain based data processing method and device ,???? ?? ?? ????,?? ?,14/07/2017,13/07/2018,22/08/2019,,https://patents.google.com/patent/KR20190098752A/en,https://patentimages.storage.googleapis.com/da/58/76/d3528945c325f0/pct00008.png
KR-102162613-B1,Medical Information Management System Using Block-chain ,????? ?????,???,04/12/2018,04/12/2018,07/10/2020,07/10/2020,https://patents.google.com/patent/KR102162613B1/en,https://patentimages.storage.googleapis.com/51/0e/70/595871ad1d81cf/112018121464258-pat00001.png
KR-20200032086-A,Distributed blockchain data structure distribution through secure access restriction management ,"??, ??. ?/?/?? ???","??? ??, ?? ??",01/06/2017,01/06/2018,25/03/2020,,https://patents.google.com/patent/KR20200032086A/en,https://patentimages.storage.googleapis.com/70/58/4f/a2d92de597d745/pct00001.png
KR-20190134634-A,"Key data processing method and apparatus, and server ",???? ?? ?? ????,?? ?,28/08/2017,28/08/2018,04/12/2019,,https://patents.google.com/patent/KR20190134634A/en,https://patentimages.storage.googleapis.com/1a/5a/c0/d7eebab0d02854/pct00002.png
KR-20190125426-A,"Method, apparatus and system for blockchain consensus ",???? ?? ?? ????,??? ??,29/03/2017,26/03/2018,06/11/2019,,https://patents.google.com/patent/KR20190125426A/en,https://patentimages.storage.googleapis.com/99/d2/24/a25e382fb51c4d/pct00001.png
KR-20200054125-A,Recover encrypted transaction information from blockchain confidential transactions ,???? ?? ?? ????,"? ??, ?? ?, ? ?",07/11/2018,07/11/2018,19/05/2020,,https://patents.google.com/patent/KR20200054125A/en,https://patentimages.storage.googleapis.com/e0/9a/d0/6bf0634c9134fa/pct00001.png
KR-20190099076-A,"Electronic bill management methods, devices and recording media ",??? ?????(??) ??? ????,"?? ?, ???? ?, ?? ?, ???? ?, ? ??, ?? ?, ? ?, ??? ?, ?? ?",10/03/2017,06/03/2018,23/08/2019,,https://patents.google.com/patent/KR20190099076A/en,https://patentimages.storage.googleapis.com/0b/37/1e/716732d601b83d/pct00001.png
KR-20200126320-A,Distributed Key Management for Trusted Execution Environment ,???? ?? ?? ????,"?? ??, ? ?, ?? ??, ?? ?",26/04/2019,26/04/2019,06/11/2020,,https://patents.google.com/patent/KR20200126320A/en,https://patentimages.storage.googleapis.com/46/f2/f4/95a971b54e7a66/pct00001.png
KR-20200081394-A,Computer-implemented system and method for combining blockchain technology and digital twin ,??? ??? ????,"????? ???, ???? ??????, ?? ???, ??? ?????, ??? ???",02/11/2017,23/10/2018,07/07/2020,,https://patents.google.com/patent/KR20200081394A/en,https://patentimages.storage.googleapis.com/3f/e0/f9/745c502147da62/pct00001.png
KR-20200081391-A,Computer-implemented system and method for linking blockchain to a set of digital twins ,??? ??? ????,"??? ?????, ??? ???",02/11/2017,23/10/2018,07/07/2020,,https://patents.google.com/patent/KR20200081391A/en,https://patentimages.storage.googleapis.com/db/54/47/0458a4854516b8/pct00001.png
KR-20200081395-A,Computer-implemented system and method for connecting blockchain to digital twin ,??? ??? ????,"????? ???, ???? ??????, ?? ???, ??? ?????, ??? ???",02/11/2017,23/10/2018,07/07/2020,,https://patents.google.com/patent/KR20200081395A/en,https://patentimages.storage.googleapis.com/61/6b/5e/abcd0b989021a0/pct00001.png
KR-20200084009-A,"Asset management method and apparatus, and electronic device ",???? ?? ?? ????,??? ?,14/02/2018,14/02/2019,09/07/2020,,https://patents.google.com/patent/KR20200084009A/en,https://patentimages.storage.googleapis.com/7f/e3/53/d543e3e963b93a/pct00001.png
KR-20200079503-A,System for protecting validation keys from change and validating proof of accuracy ,??? ??? ????,"????? ???, ??? ???, ??? ?????, ??? ???",09/11/2017,29/10/2018,03/07/2020,,https://patents.google.com/patent/KR20200079503A/en,https://patentimages.storage.googleapis.com/cb/f5/42/56fd9da7278fca/pct00229.png
KR-102254499-B1,"Method for oauth service through blockchain, and terminal and server using the same ",???? ?????,"???, ???, ???",30/03/2018,30/03/2018,21/05/2021,21/05/2021,https://patents.google.com/patent/KR102254499B1/en,https://patentimages.storage.googleapis.com/5c/81/a2/16dd37c0a6f2a0/112018031786200-pat00001.png
KR-20190092483-A,Blockchain service acceptance and agreement method and device ,???? ?? ?? ????,?? ?,22/05/2017,21/05/2018,07/08/2019,,https://patents.google.com/patent/KR20190092483A/en,https://patentimages.storage.googleapis.com/37/10/57/c504a6c4ac8cc8/pct00002.png
KR-20190103212-A,Key setting and data transmission method and device ,???? ?? ?? ????,? ?,24/02/2017,23/02/2018,04/09/2019,,https://patents.google.com/patent/KR20190103212A/en,https://patentimages.storage.googleapis.com/0c/3b/04/4ee27b02d8be70/pct00001.png
KR-20210157456-A,Method and appartaus for selecting distributed consensus node based on proof-of-nonce ,?????????,"???, ???, ???",12/06/2018,20/12/2021,28/12/2021,,https://patents.google.com/patent/KR20210157456A/en,https://patentimages.storage.googleapis.com/ed/d0/e5/7cc455ffb2cc01/pat00035.png
KR-102545615-B1,"Data synchronization method and apparatus, computer device and readable storage medium ",??? ?????(??) ??? ????,"???? ?, ?? ?, ? ?",15/03/2019,09/03/2020,21/06/2023,21/06/2023,https://patents.google.com/patent/KR102545615B1/en,https://patentimages.storage.googleapis.com/7f/8a/8f/1933d056dfc468/112021023600187-pct00002.png
KR-20180022507-A,Method for providing document delivery service that is based on the block chain ,"???, ???, ???","???, ???, ???",24/08/2016,24/08/2016,06/03/2018,,https://patents.google.com/patent/KR20180022507A/en,https://patentimages.storage.googleapis.com/79/aa/d8/a77fb5b91d8140/pat00001.png
KR-20200112635-A,System and method for terminating view change protocol ,???? ?? ?? ????,?? ?,18/03/2019,18/03/2019,05/10/2020,,https://patents.google.com/patent/KR20200112635A/en,https://patentimages.storage.googleapis.com/56/65/53/63cc1ad30bf7b6/pct00001.png
KR-20190004310-A,METHOD AND SYSTEM FOR CONTROLLING PERFORMANCE OF AGREEMENT USING DISTRIBUTED HASH Tables AND DECISIONS ,??? ??? ????,"???? ??? ???, ??? ???",29/04/2016,28/04/2017,11/01/2019,,https://patents.google.com/patent/KR20190004310A/en,https://patentimages.storage.googleapis.com/2d/69/c8/d68be4b7952161/pct00002.png
KR-20190006506-A,Digital Asset Modeling ,??? ?? ??? ???,"??? ????, ??? ???, ?? ??, ??? ?????, ???? ?????, ?? ???, ?? ??, ?? ???, ?? ???",29/04/2016,28/04/2017,18/01/2019,,https://patents.google.com/patent/KR20190006506A/en,https://patentimages.storage.googleapis.com/f1/03/ea/68ecdfb05ef2c7/pct00038.png
KR-20220141351-A,Computer-implemented methods and systems for validating tokens for blockchain-based cryptocurrencies ,??? ??? ????,"???? ??? ???, ??? ???",11/04/2016,10/04/2017,19/10/2022,,https://patents.google.com/patent/KR20220141351A/en,https://patentimages.storage.googleapis.com/77/b8/1a/1ea1b78fad8c44/pat00006.png
KR-102237014-B1,System and method for blockchain-based authentication ,"????? ? ?????? ??., ???.","? ?, ?? ?",28/02/2019,28/02/2019,07/04/2021,07/04/2021,https://patents.google.com/patent/KR102237014B1/en,https://patentimages.storage.googleapis.com/f5/2c/d7/1a1fec940fe019/112019064049197-pct00001.png
KR-20190071778-A,System and method for implementing deterministic finite automata (DFAs) through block chains ,??? ??? ????,"???? ??? ???, ??? ????-???",28/10/2016,27/10/2017,24/06/2019,,https://patents.google.com/patent/KR20190071778A/en,https://patentimages.storage.googleapis.com/b5/22/e8/55092bffc9ec3b/pct00019.png
KR-20200023931-A,A method and system for providing of health care service using block-chain ,???,???,27/08/2018,27/08/2018,06/03/2020,,https://patents.google.com/patent/KR20200023931A/en,https://patentimages.storage.googleapis.com/9e/1b/d4/6bc70b3fdba747/pat00001.png
KR-20180129027-A,Authentification methods and system based on programmable blockchain and one-id ,?????(?),"???, ???, ???, ???, ???, ???, ???, ???, ???",24/05/2017,24/05/2017,05/12/2018,,https://patents.google.com/patent/KR20180129027A/en,https://patentimages.storage.googleapis.com/8d/6a/03/eeb3a73f330ca4/pat00001.png
KR-20200083930-A,System and method for detecting replay attack ,???? ?? ?? ????,??? ??,29/12/2018,29/12/2018,09/07/2020,,https://patents.google.com/patent/KR20200083930A/en,https://patentimages.storage.googleapis.com/d7/39/8d/2e087b5d640661/pct00001.png
KR-20200113155-A,Data isolation in blockchain networks ,???? ?? ?? ????,"?? ?, ?? ?, ?? ?",21/03/2019,21/03/2019,06/10/2020,,https://patents.google.com/patent/KR20200113155A/en,https://patentimages.storage.googleapis.com/b1/b8/fb/99c3b634806fa6/pct00001.png
KR-102238954-B1,Traversing the smart contract database through logic maps ,"????? ? ?????? ??., ???.","? ?, ????? ??",07/11/2018,07/11/2018,14/04/2021,14/04/2021,https://patents.google.com/patent/KR102238954B1/en,https://patentimages.storage.googleapis.com/f3/ea/fb/481a00ca54beb0/112019041257823-pct00001.png
KR-102301257-B1,Blockchain partial ledger ,"??-??? ????? ???, ?.?.","??? ?? ???, ???? ??? ??",11/04/2017,11/04/2017,10/09/2021,10/09/2021,https://patents.google.com/patent/KR102301257B1/en,https://patentimages.storage.googleapis.com/bc/42/38/d3459f9328c860/112019103052117-pct00001.png
KR-102519646-B1,Method for sharing information based on anchoring and anchoring apparatus supporting the same ,??????? ????,"???, ???, ???, ???",26/10/2018,26/10/2018,06/04/2023,06/04/2023,https://patents.google.com/patent/KR102519646B1/en,https://patentimages.storage.googleapis.com/c0/58/70/06e74842c81d13/112018105970117-pat00001.png
KR-20220051163-A,Multi-address population based on single address ,?? ??? ??.,?? ????? ?,05/07/2019,03/07/2020,26/04/2022,,https://patents.google.com/patent/KR20220051163A/en,https://patentimages.storage.googleapis.com/41/bb/a0/493fe3c0f4a825/pct00001.png
KR-20190034272-A,Block Chain Implementation Method and System ,??? ??? ????,"??? ???, ???? ??? ???, ? ?",29/07/2016,24/07/2017,01/04/2019,,https://patents.google.com/patent/KR20190034272A/en,https://patentimages.storage.googleapis.com/47/16/49/aa87c7bfaadd0a/pct00003.png
KR-20190099053-A,Method and apparatus for verifying block data in blockchain ,???? ?? ?? ????,?? ??,26/12/2016,18/12/2017,23/08/2019,,https://patents.google.com/patent/KR20190099053A/en,https://patentimages.storage.googleapis.com/34/9a/18/e5d6cb926ad7a9/pct00001.png
KR-102137115-B1,System and method for certificate easily submission service support ,???? ????,"???, ???, ???, ???, ???",03/12/2018,03/12/2018,24/07/2020,24/07/2020,https://patents.google.com/patent/KR102137115B1/en,https://patentimages.storage.googleapis.com/8e/98/3e/eb81a41dad13e1/112018120785310-pat00001.png
KR-20200054124-A,Blockchain system supporting public and private transactions under the account model ,???? ?? ?? ????,"??? ?, ?? ?",07/11/2018,07/11/2018,19/05/2020,,https://patents.google.com/patent/KR20200054124A/en,https://patentimages.storage.googleapis.com/05/e0/65/88ae2e1d4002c4/pct00001.png
KR-20200120863-A,Parallel execution of transactions in a distributed ledger system ,???? ?? ?? ????,?? ??,12/04/2019,12/04/2019,22/10/2020,,https://patents.google.com/patent/KR20200120863A/en,https://patentimages.storage.googleapis.com/ce/80/83/9243bf16e7c738/pct00001.png
KR-20200035280-A,Computer-implemented method of generating threshold bolts ,??? ??? ????,???? ??? ???,15/08/2017,13/08/2018,02/04/2020,,https://patents.google.com/patent/KR20200035280A/en,https://patentimages.storage.googleapis.com/94/42/c6/b4fd97bc3cebee/pct00195.png
KR-101829721-B1,"Method for certifying a user by using mobile id through blockchain, and terminal and server using the same ",???? ?????,"???, ???, ???, ???, ???",03/11/2016,03/11/2016,29/03/2018,29/03/2018,https://patents.google.com/patent/KR101829721B1/en,https://patentimages.storage.googleapis.com/95/c6/e5/a341e7bdceb60e/112016107559413-pat00001.png
KR-20170056332-A,System for paying offline using bitcoin and method thereof ,"???, ???","???, ???",13/11/2015,13/11/2015,23/05/2017,,https://patents.google.com/patent/KR20170056332A/en,https://patentimages.storage.googleapis.com/38/2f/db/d8be5b47fd4c86/pat00001.png
KR-102556741-B1,Techniques for tracking objects between different parties ,"??????? ????? ????, ???","? ?, ? ?, ??? ??????, ?? ?, ??? ?, ?? ?, ??? ??",09/09/2016,09/09/2016,17/07/2023,17/07/2023,https://patents.google.com/patent/KR102556741B1/en,https://patentimages.storage.googleapis.com/63/b6/cb/a50e8fad23921c/112019023371448-pct00002.png
KR-102564111-B1,"System, server, application for exchanging virtual currency-based user points with blockchain-based cryptocurrency ",???,???,17/06/2022,17/06/2022,11/08/2023,11/08/2023,https://patents.google.com/patent/KR102564111B1/en,https://patentimages.storage.googleapis.com/92/24/eb/8f440a9cec1574/112022063583575-pat00004.png
KR-20210090665-A,Maintaining transaction account data using blockchain ,"???? ????? ??? ????? ???? ???, ????.","??? ???, ??? ???, ???? ?. ????, ??? ??, ??? ???? ????, ??? ???, ??? ?. ???, ??? ???????",14/12/2018,12/12/2019,20/07/2021,,https://patents.google.com/patent/KR20210090665A/en,https://patentimages.storage.googleapis.com/be/45/72/7041e67e30012b/pct00001.png
KR-20220098264-A,Digital fiat currency ,?? ????? ??? ??????,"??? ??. ??, ????? ???",09/11/2018,08/11/2019,11/07/2022,,https://patents.google.com/patent/KR20220098264A/en,https://patentimages.storage.googleapis.com/ea/01/69/93305e3b5b95f7/pat00001.png
KR-20210074394-A,digital fiat currency ,?? ????? ??? ??????,"??? ??. ??, ????? ???",09/11/2018,08/11/2019,21/06/2021,,https://patents.google.com/patent/KR20210074394A/en,https://patentimages.storage.googleapis.com/a2/fa/90/edfb2a7a30b146/pct00001.png
KR-102052629-B1,Data management system for distribution of digital content files and method thereof ,(?)????,"???, ???, ???, ???, ???, ???",26/11/2018,26/11/2018,05/12/2019,05/12/2019,https://patents.google.com/patent/KR102052629B1/en,https://patentimages.storage.googleapis.com/ed/4d/22/d6aa8f58e1dacd/112018117674818-pat00001.png
KR-102492539-B1,Computer implemented systems and methods ,??? ??? ????,??? ??,06/03/2017,02/03/2018,27/01/2023,27/01/2023,https://patents.google.com/patent/KR102492539B1/en,https://patentimages.storage.googleapis.com/30/3c/69/5e8aa6c62edbf0/112019094444739-pct00001.png
KR-20210008111-A,Blockchain system with consensus algorithm based on proof-of -transaction and method there of ,?????? ????,"???, ???",23/03/2018,05/01/2021,20/01/2021,,https://patents.google.com/patent/KR20210008111A/en,https://patentimages.storage.googleapis.com/59/bd/95/68288d8bc724eb/pat00001.png
KR-20180079806-A,"Method for authenticating a user without a face-to-face contact by using mobile id based on blockchain and merkle tree structure related thereto, and terminal and server using the same ",???? ?????,"???, ???, ???, ???, ???, ???",02/01/2017,02/01/2017,11/07/2018,,https://patents.google.com/patent/KR20180079806A/en,https://patentimages.storage.googleapis.com/57/e1/1d/1bb3c05f3908ec/pat00001.png
KR-20200106000-A,System and method for implementing blockchain-based digital certificate ,???? ?? ?? ????,"? ?, ?? ?",28/02/2019,28/02/2019,10/09/2020,,https://patents.google.com/patent/KR20200106000A/en,https://patentimages.storage.googleapis.com/87/2f/6f/15dd9c5a3c95cc/pct00001.png
KR-102444425-B1,Apparatus for performing batch processing for blockchain transactions and method thereof ,??????? ????,"???, ???, ???, ???",23/10/2018,23/10/2018,16/09/2022,16/09/2022,https://patents.google.com/patent/KR102444425B1/en,https://patentimages.storage.googleapis.com/f2/97/c9/9b18d661666822/112018104736879-pat00001.png
KR-20210064747-A,Cargo movement information management system using image analysis and blockchain ,???? ???,???,26/11/2019,26/11/2019,03/06/2021,,https://patents.google.com/patent/KR20210064747A/en,https://patentimages.storage.googleapis.com/39/05/94/598cbfd2d43e75/pat00001.png
