id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
CN-109858259-B,HyperLedger Fabric-based community health service alliance data protection and sharing method ,,,29/12/2018,29/12/2018,28/03/2023,28/03/2023,https://patents.google.com/patent/CN109858259B/en,https://patentimages.storage.googleapis.com/15/ac/88/c5031ccceade8c/HDA0001931385510000011.png
CN-109756341-B,Electronic signature method and device ,,,05/12/2018,05/12/2018,11/03/2022,11/03/2022,https://patents.google.com/patent/CN109756341B/en,https://patentimages.storage.googleapis.com/19/3e/64/21da37058dc87d/HDA0001893245640000011.png
CN-109753815-B,"Data processing method based on block chain, data processing network and electronic equipment ",,,26/11/2018,26/11/2018,07/07/2023,07/07/2023,https://patents.google.com/patent/CN109753815B/en,https://patentimages.storage.googleapis.com/4a/d6/85/7d51c6a37d3279/HDA0001880046290000011.png
CN-109639643-B,"Block chain-based client manager information sharing method, electronic device and readable storage medium ",,,12/11/2018,12/11/2018,30/08/2022,30/08/2022,https://patents.google.com/patent/CN109639643B/en,https://patentimages.storage.googleapis.com/8e/14/45/e81749e1a65648/HDA0001862737210000011.png
CN-111899017-A,"Method, node and storage medium for realizing privacy protection in block chain ",,,31/01/2019,31/01/2019,06/11/2020,,https://patents.google.com/patent/CN111899017A/en,https://patentimages.storage.googleapis.com/3d/72/98/30e31cfdebb670/HDA0002582283460000011.png
CN-108596767-B,Block chain historical data cleaning method and device ,,,09/05/2018,09/05/2018,02/11/2021,02/11/2021,https://patents.google.com/patent/CN108596767B/en,https://patentimages.storage.googleapis.com/1b/1a/cb/5363d07b6ebcbd/HDA0001654943740000011.png
CN-109087024-B,"Data processing method, device, storage medium and equipment for electronic bill ",,,28/08/2018,28/08/2018,04/07/2023,04/07/2023,https://patents.google.com/patent/CN109087024B/en,https://patentimages.storage.googleapis.com/04/7f/6a/4a2c7785f0efa6/HDA0001780342790000011.png
CN-109347901-B,"Method, medium, device and system for realizing consensus mechanism of block chain system ",,,23/08/2018,23/08/2018,15/12/2020,15/12/2020,https://patents.google.com/patent/CN109347901B/en,https://patentimages.storage.googleapis.com/cb/74/6c/a7a7c1311b5871/180823174653.png
CN-110705973-B,Common identification method applied to miner nodes in blockchain system and blockchain system ,,,10/07/2018,10/07/2018,16/05/2023,16/05/2023,https://patents.google.com/patent/CN110705973B/en,https://patentimages.storage.googleapis.com/f0/7d/6b/43661816c6a30c/FT_2.png
CN-108462582-B,Feedback processing method and device in block chain ,,,09/02/2018,09/02/2018,27/03/2020,27/03/2020,https://patents.google.com/patent/CN108462582B/en,https://patentimages.storage.googleapis.com/a8/9d/4a/6e268e8e85f07f/HDA0002299269550000011.png
CN-110754070-A,Fast propagation of recent transactions over blockchain networks ,,,20/06/2017,19/06/2018,04/02/2020,,https://patents.google.com/patent/CN110754070A/en,https://patentimages.storage.googleapis.com/a3/46/51/a785e2fd392fbb/HDA0002321450140000021.png
CN-108256842-B,Address authority management method for block chain associated wallet ,,,11/01/2018,11/01/2018,01/10/2021,01/10/2021,https://patents.google.com/patent/CN108256842B/en,https://patentimages.storage.googleapis.com/72/7b/33/6c6bdfe8614418/HDA0001544850460000011.png
CN-109962890-B,Block chain authentication service device and node admission and user authentication method ,,,25/12/2017,25/12/2017,03/07/2020,03/07/2020,https://patents.google.com/patent/CN109962890B/en,https://patentimages.storage.googleapis.com/d6/04/11/034d10df0f045e/HDA0001523247560000011.png
CN-112818368-A,Digital certificate authentication method based on block chain intelligent contract ,,,09/02/2021,09/02/2021,18/05/2021,,https://patents.google.com/patent/CN112818368A/en,https://patentimages.storage.googleapis.com/43/bd/64/e1b43974ec2b1b/HDA0002939560170000011.png
CN-111782923-A,"Data query method and device, electronic equipment and storage medium ",,,24/06/2020,24/06/2020,16/10/2020,,https://patents.google.com/patent/CN111782923A/en,https://patentimages.storage.googleapis.com/f5/d0/ab/a08fcf312b349c/HDA0002554393790000011.png
CN-111200641-A,"Data cross-chain sharing method and system, computer equipment and storage medium ",,,25/12/2019,25/12/2019,26/05/2020,,https://patents.google.com/patent/CN111200641A/en,https://patentimages.storage.googleapis.com/17/c5/2e/c271794a5824f5/HDA0002336231050000011.png
CN-112261674-A,Performance optimization method of Internet of things scene based on mobile edge calculation and block chain collaborative enabling ,,,30/09/2020,30/09/2020,22/01/2021,,https://patents.google.com/patent/CN112261674A/en,https://patentimages.storage.googleapis.com/55/d6/c4/add6f279959292/HDA0002712475920000011.png
CN-113396442-A,System and method for rendering digital assets in an artificial environment through a loosely coupled relocation service and asset management service ,,,30/11/2018,24/04/2019,14/09/2021,,https://patents.google.com/patent/CN113396442A/en,https://patentimages.storage.googleapis.com/1d/a9/9b/13e1e4080ae3e9/HDA0003190244960000011.png
CN-112215608-A,Data processing method and device ,,,18/01/2019,18/01/2019,12/01/2021,,https://patents.google.com/patent/CN112215608A/en,https://patentimages.storage.googleapis.com/4a/3c/f0/a7d00762df8694/HDA0002753505290000011.png
CN-112534420-A,"Method and apparatus for real-time, dynamic management of real estate financing, services and reporting ",,,08/01/2018,08/01/2019,19/03/2021,,https://patents.google.com/patent/CN112534420A/en,https://patentimages.storage.googleapis.com/9d/f4/17/25797824a021bf/HDA0002672268900000011.png
CN-112418862-A,Method and device for realizing confidential blockchain transaction by adopting ring signature ,,,26/06/2019,26/06/2019,26/02/2021,,https://patents.google.com/patent/CN112418862A/en,https://patentimages.storage.googleapis.com/c4/c9/69/2e6152bfcad653/HDA0002838474070000011.png
CN-109478278-A,Control method and system for controlling blockchain implementation of external process or system ,,,05/07/2016,30/06/2017,15/03/2019,,https://patents.google.com/patent/CN109478278A/en,
CN-114866543-A,"Information transmission method, device and system ",,,27/06/2017,27/06/2017,05/08/2022,,https://patents.google.com/patent/CN114866543A/en,https://patentimages.storage.googleapis.com/32/dc/8e/8a29a42a36fee9/HDA0003556391260000011.png
CN-109493018-A,A kind of C2C transaction and system for settling account and method based on block chain ,,,06/11/2018,06/11/2018,19/03/2019,,https://patents.google.com/patent/CN109493018A/en,
CN-109274501-A,License block chain method for secret protection based on Proxy Signature ,,,25/10/2018,25/10/2018,25/01/2019,,https://patents.google.com/patent/CN109274501A/en,
CN-111813963-B,"Knowledge graph construction method and device, electronic equipment and storage medium ",,,10/09/2020,10/09/2020,22/12/2020,22/12/2020,https://patents.google.com/patent/CN111813963B/en,https://patentimages.storage.googleapis.com/83/f3/87/78d8d7244a133a/200820160828.png
CN-112233698-B,"Character emotion recognition method, device, terminal equipment and storage medium ",,,09/10/2020,09/10/2020,25/07/2023,25/07/2023,https://patents.google.com/patent/CN112233698B/en,
CN-111934999-B,Message transmission method and device ,,,25/09/2020,25/09/2020,22/01/2021,22/01/2021,https://patents.google.com/patent/CN111934999B/en,https://patentimages.storage.googleapis.com/12/ae/22/6ddc5906d7eba2/2009211542451.png
CN-113079079-B,Message transmission method and device ,,,25/09/2020,25/09/2020,02/08/2022,02/08/2022,https://patents.google.com/patent/CN113079079B/en,https://patentimages.storage.googleapis.com/5e/3c/c7/26e439c03560c7/HDA0002964410430000011.png
CN-111915609-B,"Focus detection analysis method, apparatus, electronic device and computer storage medium ",,,22/09/2020,22/09/2020,14/07/2023,14/07/2023,https://patents.google.com/patent/CN111915609B/en,https://patentimages.storage.googleapis.com/c0/bc/ee/4bee494fc5b847/200921163401.png
CN-111814202-B,"Method for executing intelligent contract, block chain node and storage medium ",,,31/08/2020,31/08/2020,11/12/2020,11/12/2020,https://patents.google.com/patent/CN111814202B/en,https://patentimages.storage.googleapis.com/29/58/83/4d0cccef2bb253/2011051823381.png
CN-112132559-B,"Digital money transaction method, device, electronic equipment and readable storage medium ",,,16/08/2020,16/08/2020,25/04/2023,25/04/2023,https://patents.google.com/patent/CN112132559B/en,https://patentimages.storage.googleapis.com/64/a8/6c/c55f26003e10ff/HDA0002634843510000011.png
CN-111898683-B,Image classification method and device based on deep learning and computer equipment ,,,31/07/2020,31/07/2020,28/07/2023,28/07/2023,https://patents.google.com/patent/CN111898683B/en,
CN-111756601-B,"Microservice architecture monitoring method and device, computer equipment and readable storage medium ",,,24/06/2020,24/06/2020,03/02/2023,03/02/2023,https://patents.google.com/patent/CN111756601B/en,https://patentimages.storage.googleapis.com/ee/e2/79/f40521482e2403/HDA0002555606420000011.png
CN-111736872-B,"Gray scale release upgrading method, device, computer system and readable storage medium ",,,22/06/2020,22/06/2020,14/07/2023,14/07/2023,https://patents.google.com/patent/CN111736872B/en,https://patentimages.storage.googleapis.com/60/95/6e/a935e621a76210/HDA0002551197400000011.png
CN-111698088-B,"Key alternation method, key alternation device, electronic equipment and medium ",,,28/05/2020,28/05/2020,18/10/2022,18/10/2022,https://patents.google.com/patent/CN111698088B/en,https://patentimages.storage.googleapis.com/2c/34/81/9551a65238955a/HDA0002513006530000011.png
CN-111786812-B,"Node management method, device, computer equipment and storage medium ",,,27/05/2020,27/05/2020,20/06/2023,20/06/2023,https://patents.google.com/patent/CN111786812B/en,https://patentimages.storage.googleapis.com/f2/1c/e5/1e6fd51a67efee/HDA0002511118380000011.png
CN-111666337-B,Patent technology conversion operation platform and transaction method based on blockchain technology ,,,19/05/2020,19/05/2020,25/04/2023,25/04/2023,https://patents.google.com/patent/CN111666337B/en,https://patentimages.storage.googleapis.com/88/9d/d8/517a94e3e56ac0/HDA0002498974500000011.png
CN-111563093-B,Method for detecting and avoiding system based on alliance blockchain conflict transaction ,,,15/05/2020,15/05/2020,25/04/2023,25/04/2023,https://patents.google.com/patent/CN111563093B/en,https://patentimages.storage.googleapis.com/9e/b0/7d/331b2a9ce4490e/HDA0002494596440000011.png
CN-111696660-B,"Patient grouping method, device, equipment and storage medium based on artificial intelligence ",,,13/05/2020,13/05/2020,25/07/2023,25/07/2023,https://patents.google.com/patent/CN111696660B/en,
CN-111680494-B,Similar text generation method and device ,,,27/04/2020,27/04/2020,12/05/2023,12/05/2023,https://patents.google.com/patent/CN111680494B/en,https://patentimages.storage.googleapis.com/39/10/09/06dc55b1fc682d/HDA0002468662200000011.png
CN-111581277-B,Block chain management method based on container technology ,,,07/04/2020,07/04/2020,17/09/2021,17/09/2021,https://patents.google.com/patent/CN111581277B/en,https://patentimages.storage.googleapis.com/67/e3/5f/12e9f2f7a3a003/HDA0002440846960000011.png
CN-111327490-B,Byzantine fault-tolerant detection method of block chain and related device ,,,20/01/2020,20/01/2020,29/01/2021,29/01/2021,https://patents.google.com/patent/CN111327490B/en,https://patentimages.storage.googleapis.com/26/34/cf/c5602f78e0c87f/HDA0002375856830000011.png
CN-111414408-B,Method and device for trusted representation of data based on blockchain ,,,11/03/2020,11/03/2020,01/08/2023,01/08/2023,https://patents.google.com/patent/CN111414408B/en,
CN-111292014-B,Intelligent agricultural machinery scheduling system based on alliance chain and scheduling method thereof ,,,10/03/2020,10/03/2020,16/06/2023,16/06/2023,https://patents.google.com/patent/CN111292014B/en,https://patentimages.storage.googleapis.com/04/ef/d4/a96995680f2373/HDA0002406308090000011.png
CN-111277647-B,"Block chain network member management method, device, equipment and medium ",,,19/01/2020,19/01/2020,18/04/2023,18/04/2023,https://patents.google.com/patent/CN111277647B/en,https://patentimages.storage.googleapis.com/c6/e0/cd/a2d9635a1f6c5f/HDA0002373745270000011.png
CN-111262692-B,Key distribution system and method based on block chain ,,,08/01/2020,08/01/2020,28/02/2023,28/02/2023,https://patents.google.com/patent/CN111262692B/en,https://patentimages.storage.googleapis.com/1e/f7/0b/0f718b7acdf9cf/HDA0002359085070000011.png
CN-111211909-B,Distributed authentication method based on zero-knowledge proof ,,,30/12/2019,30/12/2019,21/03/2023,21/03/2023,https://patents.google.com/patent/CN111211909B/en,https://patentimages.storage.googleapis.com/df/70/ac/27005e6ba5ba79/HDA0002345660770000011.png
CN-108898412-A,A kind of block chain member device digital assets processing platform ,,,08/05/2018,08/05/2018,27/11/2018,,https://patents.google.com/patent/CN108898412A/en,
CN-110855432-B,Asynchronous BFT & DPOS consensus mechanism for assigning verifier rewards based on verifiable random functions ,,,31/10/2019,31/10/2019,14/03/2023,14/03/2023,https://patents.google.com/patent/CN110855432B/en,https://patentimages.storage.googleapis.com/a4/a0/9a/abfb8d7adea606/HDA0002339391570000011.png
CN-110796449-B,"Transaction processing method, system, medium and computing device ",,,28/10/2019,28/10/2019,20/01/2023,20/01/2023,https://patents.google.com/patent/CN110796449B/en,https://patentimages.storage.googleapis.com/9a/d7/54/249ed1019410fe/HDA0002250173300000011.png
CN-110706101-B,Method and apparatus for concurrently executing transactions in a blockchain ,,,30/08/2019,30/08/2019,29/06/2021,29/06/2021,https://patents.google.com/patent/CN110706101B/en,https://patentimages.storage.googleapis.com/32/d5/d2/7c9486dd21dbf1/HDA0002186504080000011.png
CN-110427376-B,"Tracing system and method of block chain, computer device and computer readable storage medium ",,,31/07/2019,31/07/2019,05/04/2022,05/04/2022,https://patents.google.com/patent/CN110427376B/en,https://patentimages.storage.googleapis.com/56/0e/c4/1ca7ec94458a89/HDA0003500636860000011.png
CN-110245489-B,"Receipt storage method, node and system based on plaintext log ",,,20/05/2019,20/05/2019,27/04/2021,27/04/2021,https://patents.google.com/patent/CN110245489B/en,https://patentimages.storage.googleapis.com/98/a7/7f/4febbe5a3bed56/HDA0002065424860000011.png
CN-110224854-B,Block chain node deployment method and device and storage medium ,,,06/05/2019,06/05/2019,12/04/2022,12/04/2022,https://patents.google.com/patent/CN110224854B/en,https://patentimages.storage.googleapis.com/b1/c4/b7/b1a7a6b46a15fe/HDA0002050124360000011.png
