id,priority_date,cite_number,assignee
US-11451393-B2,29/01/2019,,Kenneth HURLEY
US-11397536-B2,29/04/2019,,Dennis John Glennon
US-10848942-B1,08/01/2020,,"T-Mobile Usa, Inc."
US-10867288-B1,25/11/2019,,"Capital One Services, Llc"
US-11403283-B2,15/10/2019,,Sony Corporation
US-11303707-B1,14/08/2018,,"Joelle Adler, Jose Rosas"
US-11498805-B2,10/08/2018,,Otis Elevator Company
US-10706472-B1,30/07/2018,,"Flipside Crypto, Inc."
US-11132460-B2,07/06/2019,,Mo Ac Blockchain Tech Inc.
US-11468522-B2,28/04/2019,,Eversus International Limited
US-11088844-B2,26/03/2019,,International Business Machines Corporation
US-11163467-B2,04/02/2019,,Dell Products L.P.
US-11165559-B2,07/01/2019,,International Business Machines Corporation
US-11436597-B1,01/05/2017,,"Wells Fargo Bank, N.A."
US-11132673-B1,25/04/2018,,Dmitry Mikhailov
US-11003799-B2,20/04/2018,,Marlabs Innovations Private Limited
US-2023231835-A1,10/03/2021,,Quantropi Inc.
US-2023239166-A1,26/01/2022,,The Hong Kong University Of Science And Technology
US-2023214796-A1,27/10/2021,,"Jeff Jay Hilde, Austin Lee Hilde, Brandon James Hilde"
US-2023196342-A1,17/12/2021,,Dynamics Inc.
US-2023196318-A1,21/12/2021,,Howlite IP
US-2023195940-A1,16/12/2021,,"Beijing Baidu Netcom Science Technology Co., Ltd."
US-2023201725-A1,28/12/2021,,"Sg Gaming, Inc."
US-2023188350-A1,15/12/2021,,"BlueStack Systems, Inc."
US-2023114960-A1,02/07/2020,,Fujitsu Limited
US-2023186417-A1,14/12/2021,,"Safe And Fair Enforcement Inc. d/b/a SAFE, Inc."
US-2023101685-A1,29/07/2020,,International Business Machines Corporation
US-2023177490-A1,07/12/2021,,Sill Group LLC
US-2023169594-A1,30/11/2021,,"Forward Contracts, Inc."
US-2023222467-A1,11/01/2022,,"Skychain Co., Ltd."
US-2023179423-A1,03/12/2021,,Electronics And Telecommunications Research Institute
US-2023252733-A1,,,"Anima Virtuality, Inc."
US-2023147339-A1,10/11/2021,,Infinity Pieces Inc.
US-2023143854-A1,05/11/2021,,Nicholas M. VENEZIA
US-2023146474-A1,02/11/2021,,"Evite, Inc., Ember Fund, Inc."
US-2023049792-A1,18/05/2020,,"RocketFuel Blockchain, Inc."
US-2023146150-A1,08/11/2021,,"Harry L. Crisp, III"
US-2023126016-A1,27/10/2021,,"Collectors Universe, Inc."
US-2023127714-A1,27/10/2021,,"Qwiti Holdings II, LLC"
US-2023121573-A1,14/10/2021,,"Hypely, LLC"
US-2023122707-A1,20/10/2021,,Iconloop Inc.
US-2023121349-A1,15/10/2021,,Chia Network Inc.
US-2023206194-A1,25/11/2019,,"Capital One Services, Llc"
US-2023231713-A1,05/01/2022,,Common Computer Inc.
US-2023130347-A1,26/10/2021,,Mastercard Asia/Pacific Pte. Ltd.
US-2023110969-A1,11/10/2021,,Zenseact Ab
US-2023185767-A1,13/12/2021,,National Applied Research Laboratories
US-2023120852-A1,18/10/2021,,Upskins Ltd.
US-2023017364-A1,24/08/2020,,"Dunamu Inc., Lambda256"
US-2023095796-A1,17/09/2021,,Commissariat A L'energie Atomique Et Aux Energies Alternatives
US-11663595-B1,30/09/2016,,"Hrb Innovations, Inc."
US-2023071093-A1,03/09/2021,,Vlinder Inc.
US-2023062434-A1,27/08/2021,,"Vendia, Inc."
US-2023057877-A1,28/01/2009,,"Virtual Hold Technology Solutions, Llc"
US-2022405745-A1,16/08/2018,,"Car IQ, Inc."
US-2022391902-A1,21/02/2020,,Panasonic Intellectual Property Corporation Of America
US-2022391926-A1,26/02/2020,1,Byte to Byte LLC
US-2023065042-A1,27/08/2021,,Royal Bank Of Canada
US-2022383353-A1,14/12/2020,,Lucas GC Limited
US-2023034621-A1,28/07/2021,,Rene Pardo
US-2023071913-A1,02/09/2021,,Han Jo Kim
US-2022376919-A1,16/01/2019,,PECX Inc.
US-2023028324-A1,03/08/2017,,Liquineq AG
US-2023195761-A1,22/12/2021,,Sogang University Research Foundation
US-2023048300-A1,11/08/2021,,Robert Bosch Gmbh
US-2023007035-A1,05/07/2021,,Bull Sas
US-2023161847-A1,19/11/2021,,"Daisuke Shida, Takamasa Sasaki"
US-2022414984-A1,24/06/2021,,Unity Technologies ApS
US-2022368681-A1,14/05/2021,,Verizon Patent And Licensing Inc.
US-2022414726-A1,23/06/2021,,"Human Mode, L.L.C."
US-2023188367-A1,14/12/2021,,Electronics And Telecommunications Research Institute
US-2022407681-A1,21/06/2021,,Research Foundation Of The City University Of New York
US-2023008302-A1,09/07/2021,,Everything Blockchain Technology Corp.
US-2022311629-A1,27/12/2019,,Panasonic Intellectual Property Corporation Of America
US-2022405413-A1,16/06/2021,,Canon Kabushiki Kaisha
US-2023096614-A1,24/09/2021,,Dennis Lyon
US-2022398256-A1,14/06/2021,,Christopher Hartline
US-2022335413-A1,20/04/2021,,Dmg Blockchain Solutions Inc.
US-2022335394-A1,27/11/2019,,Artrigger Inc.
US-2023177041-A1,08/12/2021,,Penta Security Systems Inc.
US-2022270753-A1,04/11/2019,,"Heroic Faith Medical Science Co., Ltd."
US-2023042816-A1,30/04/2021,,"Board Of Regents, The University Of Texas System, Government Of The United States, As Represented By The Secretary Of The Air Force, New Jersey Institute Of Technology"
US-2022342906-A1,27/04/2021,,"Synerio Technologies, Inc."
US-2022253731-A1,23/11/2010,,"Values Centered Innovation Enablement Services, Pvt. Ltd."
US-2022351577-A1,26/04/2021,,"dotMM, LLC"
US-2023044901-A1,19/04/2021,,Erich Lawson Spangenberg
US-2022368683-A1,14/05/2021,,Verizon Patent And Licensing Inc.
US-2023195511-A1,22/12/2021,,Intel Corporation
US-2022224540-A1,21/07/2020,,"Gigaforce, Inc."
US-2022245202-A1,21/07/2020,,"Gigaforce, Inc."
US-2022309489-A1,23/03/2021,,"David Brener Kahn, Sorat Tungakasiri"
US-2022215382-A1,26/02/2020,,Byte to Byte LLC
US-2022207525-A1,09/09/2019,,"Honda Motor Co., Ltd."
US-2022198481-A1,23/12/2019,,"Honda Motor Co., Ltd."
US-2022311752-A1,10/03/2021,,Quantropi Inc.
US-2022180375-A1,26/02/2020,,Byte to Byte LLC
US-2023206634-A1,29/12/2021,,"Insight Direct Usa, Inc."
US-2022179999-A1,06/10/2020,,Gfs Corporation
US-2022253870-A1,10/02/2021,,"Research Blocks Technologies, Inc"
US-2023252482-A1,,,International Business Machines Corporation
US-2022239465-A1,28/01/2021,,"Emtruth, Inc."
US-2023244761-A1,,,"Concept Source, Inc."
US-2023245137-A1,,,Akerna Corporation
US-2023244546-A1,,,International Business Machines Corporation
US-2023237473-A1,25/01/2022,,"Dell Products, L.P."
US-2022230263-A1,21/01/2021,,"Veritable Data Solutions, Inc"
US-2023231716-A1,20/01/2022,,"Ford Global Technologies, Llc"
US-2023229742-A1,14/01/2022,,Collectory S.·r.l.
US-2023224306-A1,13/01/2022,,Bank Of America Corporation
US-2022215381-A1,04/01/2021,,Line Corporation
US-2023205738-A1,27/12/2021,,"Vmware, Inc."
US-2022215098-A1,28/10/2020,,"Cloudminds Robotics Co., Ltd."
US-2023208744-A1,23/12/2021,,"Red Hat, Inc."
US-2022198591-A1,18/12/2020,,Muhammad IKHLAS
US-2022201525-A1,18/12/2020,,Thinkrf Corporation
US-2022407715-A1,18/06/2021,,"Zhiji Automotive Technology Co., Ltd."
US-2023185996-A1,14/12/2021,,"Paypal, Inc."
US-2023188600-A1,10/12/2021,,Sony Group Corporation
US-2023185614-A1,10/12/2021,,"Honda Motor Co., Ltd."
US-2022179841-A1,07/12/2020,,"Deixis, PBC"
US-2022200808-A1,18/12/2020,,VeriTX Corp.
US-2022084021-A1,21/08/2018,,"Bcdb, Inc."
US-2023171104-A1,29/11/2021,,"Circle Internet Financial, Inc."
US-2022084666-A1,26/11/2021,,Kata Gardner Technologies
US-2023162173-A1,22/11/2021,,Matthew Charles James
US-2023133349-A1,03/11/2021,,"Paypal, Inc."
US-2023080927-A1,13/09/2021,,"Salesforce.Com, Inc."
US-2023130086-A1,27/10/2021,,Arm Limited
US-2022131983-A1,28/10/2020,,Canon Kabushiki Kaisha
US-2022036448-A1,15/05/2019,,"Sk Planet Co., Ltd."
US-2023107197-A1,28/09/2021,,Visa International Service Association
US-2022101430-A1,25/09/2020,,Benny M. Barton
US-2023088197-A1,22/09/2021,,"Argo AI, LLC"
US-2023091686-A1,21/09/2021,,International Business Machines Corporation
US-2023079127-A1,11/09/2021,,Sony Interactive Entertainment Inc.
US-2022092561-A1,23/09/2020,,Robert Bosch Gmbh
US-2023070256-A1,03/09/2021,,"Capital One Services, Llc"
US-2023068301-A1,26/08/2021,,Mastercard International Incorporated
US-2022147993-A1,12/11/2020,,"Arb· FAZLIU, Kastriot FAZLIU"
US-2023055584-A1,17/08/2021,,"Darrion Vinh Nguyen, Khanh Nguyen, Hao-Nhien Qui Vu, Anthony Justin Nguyen"
US-2022052853-A1,13/08/2020,,Coin Metrics Inc.
US-2021374273-A1,07/06/2019,,Moac Blockchain Tech Inc.
US-2023045867-A1,12/08/2021,,Fujitsu Limited
US-2021365903-A1,24/12/2020,,"Beijing Baidu Netcom Science And Technology Co., Ltd."
US-2023033361-A1,02/08/2021,,Mastercard International Incorporated
US-2023035189-A1,27/07/2021,,"Jpmorgan Chase Bank, N.A."
US-2023036439-A1,23/07/2021,,International Business Machines Corporation
US-2022027350-A1,21/07/2020,,"Gigaforce, Inc."
US-2023028859-A1,20/07/2021,,Toshiba Tec Kabushiki Kaisha
US-2023013119-A1,19/07/2021,,International Business Machines Corporation
US-2022015087-A1,13/07/2020,,"Samsung Electronics Co., Ltd."
US-2022069978-A1,28/08/2020,,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2022417839-A1,28/06/2021,,"At&T Intellectual Property I, L.P."
US-2021409226-A1,29/06/2020,,Kirobo LTD.
US-2022358499-A1,07/05/2021,,"Jpmorgan Chase Bank, N.A."
US-2022360574-A1,05/05/2021,,"Jpmorgan Chase Bank, N.A."
US-2022005084-A1,16/06/2020,,VeriTX Corp.
US-2021397732-A1,16/06/2020,,"Via Science, Inc."
US-2022398601-A1,11/06/2021,,Blokios LLC
US-2022400150-A1,09/06/2021,,Bank Of America Corporation
US-2023231725-A1,02/07/2020,,Nchain Licensing Ag
US-2022044312-A1,06/08/2020,,Robert Bosch Gmbh
US-2022368521-A1,14/05/2021,,Verizon Patent And Licensing Inc.
US-2021272077-A1,13/11/2018,,"Kurosu Information System Technical Research Institute, Inc."
US-2020265481-A1,15/02/2019,,Bank Of America Corporation
US-2022358031-A1,10/05/2021,,Bank Of America Corporation
US-2023120168-A1,29/10/2019,,"CareSquare Inc., C&R Research Inc."
US-2022337423-A1,14/04/2021,,"Murray Distributed Technologies, Inc."
US-2021304362-A1,31/03/2020,,Unity IPR ApS
US-2022311603-A1,25/03/2021,,International Business Machines Corporation
US-2021266299-A1,18/09/2018,,Operem Inc.
US-2021295278-A1,20/03/2020,,Mastercard International Incorporated
US-2022292617-A1,15/03/2021,,"Ford Global Technologies, Llc"
US-2021279797-A1,02/03/2020,,Erich Lawson Spangenberg
US-2022276996-A1,27/02/2021,,International Business Machines Corporation
US-2021264444-A1,26/02/2020,8,Byte to Byte LLC
US-2021182836-A1,29/08/2018,,G.B. Bittax Ltd
US-2022270146-A1,24/02/2021,,International Business Machines Corporation
US-2021264421-A1,23/02/2020,,Verint Systems Ltd.
US-2023177214-A1,19/02/2020,,Orange
US-2022263896-A1,16/02/2021,,Ciena Corporation
US-2021249124-A1,11/02/2020,,"Mend Medical, LLC"
US-2021209589-A1,07/01/2020,,Infineon Technologies Ag
US-2021233075-A1,24/12/2019,,"Andrew J. Shaevel, Michael Shvartsman"
US-2021191834-A1,23/12/2019,,Bull Sas
US-2022058167-A1,24/08/2020,,Intel Corporation
US-2022121172-A1,21/10/2020,,Honeywell International Inc.
US-2022182443-A1,07/12/2020,,International Business Machines Corporation
US-2022182446-A1,03/12/2020,,Seagate Technology Llc
US-2022164333-A1,20/11/2020,,"Gractor Co., Ltd., Korea Energy Convergence Association"
US-2022129977-A1,23/02/2018,,Good Life Networks Inc.
US-2020313894-A1,26/03/2019,,International Business Machines Corporation
US-2020342546-A1,28/04/2019,,Eversus International Limited
US-2022247582-A1,31/05/2019,,Nec Corporation
US-2020387621-A1,07/06/2019,,Moac Blockchain Tech Inc
US-2020048039-A1,10/08/2018,,Otis Elevator Company
US-2021005293-A1,26/09/2018,,"Patientory, Inc."
US-2021109919-A1,15/10/2019,,Sony Corporation
US-2022276940-A1,06/11/2019,,Visa International Service Association
US-2021035018-A1,31/07/2019,2,Jeju National University Industry-Academic Cooperation Foundation
US-2021166202-A1,29/11/2019,,Ucarer Inc.
US-2021287463-A1,06/12/2018,,Carrier Corporation
US-2022116204-A1,09/01/2019,,British Telecommunications Public Limited Company
US-2021278984-A1,29/04/2019,,Dennis John Glennon
US-2020244456-A1,29/01/2019,,Kenneth HURLEY
US-2020175037-A1,17/04/2019,,Alibaba Group Holding Limited
US-2020267215-A1,18/02/2019,,Ajou University Industry-Academic Cooperation Foundation
US-2021256441-A1,18/02/2020,,International Business Machines Corporation
US-2021256442-A1,19/02/2020,,International Business Machines Corporation
US-2021263719-A1,26/02/2020,,Sap Se
US-2020295943-A1,15/03/2019,,Hcl Technologies Limited
US-2020242702-A1,24/05/2019,,Alibaba Group Holding Limited
US-2021304202-A1,26/03/2020,,"Honda Motor Co., Ltd."
US-2021314324-A1,03/04/2020,,International Business Machines Corporation
US-2021342291-A1,29/04/2020,,International Business Machines Corporation
US-2021357801-A1,13/05/2020,,Motorola Mobility Llc
US-2023189010-A1,13/05/2020,,Telefonaktiebolaget Lm Ericsson (Publ)
US-2021357918-A1,18/05/2020,,"RocketFuel Blockchain, Inc."
US-2020327240-A1,11/06/2019,,Alibaba Group Holding Limited
US-2021358018-A1,18/05/2020,1,"RocketFuel Blockchain, Inc."
US-2022284524-A1,14/06/2019,,Arrowhead Development Company Ltd.
US-2023246853-A1,,,Lenovo (Beijing) Ltd.
US-2021398093-A1,19/06/2020,,Mastercard International Incorporated
US-2023169517-A1,24/06/2020,,"Wells Fargo Bank, N.A."
US-2021344717-A1,30/04/2020,,"Vmware, Inc."
US-2022028005-A1,24/07/2020,,Viet Le
US-2022038257-A1,29/07/2020,,International Business Machines Corporation
US-2022043891-A1,06/08/2020,,"D3d Co., Ltd."
US-2022051230-A1,13/08/2020,,Coolbitx Ltd.
US-2022309504-A1,17/09/2019,,nChain Holdings Limited
US-2022067028-A1,28/08/2020,,International Business Machines Corporation
US-2021281433-A1,09/03/2020,,"Vmware, Inc."
US-2022337416-A1,02/10/2019,,Youki Gmbh
US-2021004906-A1,08/02/2018,,"2Bc Innovations, Llc"
US-2022343293-A1,30/09/2019,,"Daikin Industries, Ltd."
US-2021097510-A1,26/09/2019,,Jacob McDaniel
US-2021182518-A1,17/12/2019,,Guangdong University Of Technology
US-2022376897-A1,31/10/2019,,nChain Holdings Limited
US-2021111866-A1,09/10/2019,,Infineon Technologies Ag
US-2023073894-A1,31/12/2019,,"Coinplug, Inc."
US-2022131704-A1,28/10/2020,,"Xilinx, Inc."
US-2022366458-A1,30/10/2019,,Sung Yong Lee
US-2022391861-A1,15/11/2019,,Sony Group Corporation
US-2021308344-A1,08/11/2019,,Ai Biomaterial Healthtech Ltd.
US-2021137185-A1,08/11/2019,,Ai Biomaterial Healthtech Ltd.
US-2021158313-A1,25/11/2019,,"Capital One Services, Llc"
US-2019325162-A1,20/04/2018,,Marlabs Innovations Private Limited
US-2021068711-A1,06/12/2017,,Aldric TRINDADE NEGRIER
US-2020220710-A1,07/01/2019,,International Business Machines Corporation
US-2020249859-A1,04/02/2019,,Dell Products L.P.
US-2022263669-A1,24/05/2019,,nChain Holdings Limited
US-2019236563-A1,28/01/2018,,James Tan
US-2019361946-A1,27/05/2018,,Anand Ganesan
US-2021312145-A1,17/08/2018,,Olof Kyros Gustafsson
US-2021398126-A1,24/10/2018,,Bigster Inc.
US-2019180291-A1,01/10/2016,54,"James L. Schmeling, David A. Divine, David S. Thompson, Shay C. Colson"
US-2020202338-A1,19/12/2018,,International Business Machines Corporation
US-2020202651-A1,19/12/2018,,Ranjeev K. Singh
US-11720890-B2,,,Micro Focus Llc
US-2020219121-A1,03/01/2019,,"Haier Us Appliance Solutions, Inc."
US-2020364102-A1,13/06/2018,,"Baidu Online Network Technology (Beijing) Co., Ltd."
US-2019279204-A1,08/03/2018,28,"Borsetta, Inc."
US-2020286167-A1,08/03/2019,,"Sean Malek, Lisa A. Malek, Corey Malek, Brandon Malek, Troy Allen Rhett"
US-2020294041-A1,13/03/2019,,Sap Se
US-2019295176-A1,20/03/2018,,"Edgar Parker, JR."
US-2020320085-A1,08/04/2019,,International Business Machines Corporation
US-2020111064-A1,21/04/2018,,"Erich Lawson Spangenberg, Daniel Lawrence Bork, Pascal Asselot, Brian Joshua Berman"
US-2020201843-A1,19/12/2018,6,International Business Machines Corporation
US-2020372547-A1,23/05/2019,,Avaya Inc.
US-2020382503-A1,28/05/2019,,Honeywell International Inc.
US-2021117936-A1,14/06/2018,,"V-Sync Co., Ltd."
US-2020076889-A1,31/08/2018,,KRYPC Corporation
US-2020410479-A1,27/06/2019,,"Synchronoss Technologies, Inc."
US-2022263943-A1,01/07/2019,,Nippon Telegraph And Telephone Corporation
US-2021336776-A1,17/07/2018,,nChain Holdings Limited
US-2021028922-A1,22/07/2019,,"Concertal Systems, Inc."
US-2020151784-A1,09/11/2018,,Honeywell International Inc.
US-2021039659-A1,07/08/2019,,International Business Machines Corporation
US-2020053102-A1,10/08/2018,,Otis Elevator Company
US-2021005299-A1,25/09/2018,,"Patientory, Inc."
US-2020363870-A1,17/05/2019,,"Samsung Electronics Co., Ltd."
US-2021109534-A1,11/10/2019,,Bryan B. Solstin
US-2020134755-A1,29/10/2018,1,Hexagon Technology Center Gmbh
US-2020134638-A1,30/10/2018,,Verint Americas Inc.
US-2021135846-A1,31/10/2019,,"Talkdesk, Inc."
US-2021135844-A1,31/10/2019,,"Talkdesk, Inc."
US-2021133197-A1,06/11/2019,,Francis Tuan Anh Nguyen
US-2021132912-A1,06/11/2019,,International Business Machines Corporation
US-2020151818-A1,08/11/2018,,"Jpmorgan Chase Bank, N.A."
US-2021142431-A1,08/11/2019,,NovaSoftware OU
US-2022012233-A1,14/12/2018,,Siemens Aktiengesellschaft
US-2021073794-A1,09/09/2019,,"Honda Motor Co., Ltd."
US-2022256340-A1,08/01/2019,,"Her, Inc"
US-2021158462-A1,27/11/2019,,Monax Industries Limited
US-2022215394-A1,24/05/2019,,Gwangju Institute Of Science And Technology
US-2021182846-A1,12/12/2019,,"Paypal, Inc."
US-2022286304-A1,28/08/2019,,Micro Focus Llc
US-2021209246-A1,08/01/2020,,International Business Machines Corporation
US-2021233122-A1,26/01/2020,,International Business Machines Corporation
US-2021233104-A1,26/01/2020,,International Business Machines Corporation
US-2020177390-A1,18/04/2019,,Alibaba Group Holding Limited
US-2021250181-A1,06/02/2020,,International Business Machines Corporation
US-2022147924-A1,10/02/2019,,"Lipika Sahoo, Manoj Kumar SAHOO"
US-2022253294-A1,17/06/2019,,"Nomura Research Institute, Ltd."
US-2023124197-A1,26/02/2019,,"Andgo, Inc."
US-2021263858-A1,25/02/2020,,International Business Machines Corporation
US-2021272109-A1,27/02/2020,,Symon Okhale Adeji
US-2021281396-A1,03/03/2020,,International Business Machines Corporation
US-2023095596-A1,10/03/2020,,Nec Corporation
US-2021288823-A1,11/03/2020,,Pricewaterhousecoopers Llp
US-2021083860-A1,12/09/2019,,"Fuji Xerox Co., Ltd."
US-2022270085-A1,21/05/2019,,nChain Holdings Limited
US-2021304157-A1,27/03/2020,,"Hyland Software, Inc."
US-2022366505-A1,30/03/2020,,"Wells Fargo Bank, N.A."
US-2021304587-A1,27/03/2020,,Wipro Limited
US-2020320063-A1,02/04/2019,,Telia Company Ab
US-2021312303-A1,06/04/2020,,International Business Machines Corporation
US-2023161902-A1,10/04/2020,,Telefonaktiebolaget Lm Ericsson (Publ)
US-2020334212-A1,18/04/2019,,WAY2BIT Co. Ltd.
US-2020334630-A1,18/04/2019,,"Darwinly Designing, LLC"
US-8543466-B1,23/03/2012,,Point Sample LLC
US-2020402623-A1,23/04/2019,,"Underland Carl, Ugur Amet"
US-2021357891-A1,14/05/2020,,Ciena Corporation
US-2020372493-A1,21/05/2019,,Obook Inc.
US-2021374637-A1,28/05/2020,,The Boeing Company
US-2021124732-A1,23/10/2019,,Hewlett Packard Enterprise Development Lp
US-2022253852-A1,26/06/2019,,Eland Blockchain Fintech Inc.
US-2022207451-A1,02/07/2019,,"Nagase & Co., Ltd."
US-2022014377-A1,11/07/2020,,Bank Of America Corporation
US-2022337585-A1,16/10/2019,,Nec Corporation
US-2022038260-A1,30/07/2020,,International Business Machines Corporation
US-2022405749-A1,17/09/2019,,nChain Holdings Limited
US-2022067865-A1,26/08/2020,,"Ford Global Technologies, Llc"
US-2022294768-A1,28/08/2019,,RNDK Security & Systems LTD
US-2022405384-A1,29/08/2019,,"John Mezzalingua Associates, LLC"
US-2022069977-A1,31/08/2020,,International Business Machines Corporation
US-2021192545-A1,23/12/2019,,"Honda Motor Co., Ltd."
US-2020402167-A1,08/02/2018,,"2Bc Innovations, Llc"
US-2022086143-A1,11/09/2020,,Bank Of America Corporation
US-2022086127-A1,15/09/2020,,"Ford Global Technologies, Llc"
US-2021012597-A1,19/12/2018,,Ranjeev K. Singh
US-2022358472-A1,30/09/2019,,Bpce
US-2022103694-A1,30/09/2020,,International Business Machines Corporation
US-2021273787-A1,28/02/2020,,Guangdong University Of Technology
US-2021110382-A1,13/10/2019,,MobileCoin
US-2022393871-A1,15/11/2019,,Nchain Licensing Ag
US-2019080321-A1,22/04/2016,21,Entit Software Llc
US-11334443-B1,12/01/2017,,Acronis International Gmbh
US-2021306135-A1,31/03/2020,,"Samsung Electronics Co., Ltd."
US-2022138178-A1,30/10/2020,,"Xilinx, Inc."
US-2022138769-A1,03/11/2020,,International Business Machines Corporation
US-2021051135-A1,11/04/2019,,"Jan Willem Olger Valentijn KERSEBOOM, Carlos R. Villamar"
US-2022407696-A1,16/12/2019,,"Hitachi, Ltd."
US-2021089653-A1,11/04/2019,,"Jan Willem Olger Valentijn KERSEBOOM, Carlos R. Villamar"
US-2023004946-A1,26/11/2019,,"Daikin Industries, Ltd."
US-2021165905-A1,29/11/2019,,Orange
US-2022027970-A1,27/11/2020,,Electronics And Telecommunications Research Institute
US-2023249696-A1,15/06/2020,,Quantum Gate Inc.
US-2023088566-A1,31/12/2019,,Nagravision S.A.
US-2021232662-A1,29/01/2020,,"Nusantao, Inc."
US-2021174944-A1,05/12/2019,,Thundil Purayidorn Ansari Faizal
